year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,46390000000.0,2.1,3790000000.0,8.41,9020000000.0,11030000000.0,38410000000.0,14860000000.0,,23540000000.0,1480000000.0,3.87,1.48,
2025,46510000000.0,1.71,3040000000.0,8.39,9150000000.0,11010000000.0,36570000000.0,13210000000.0,37.3,23360000000.0,1470000000.0,2.53,2.05,6.64
2024,48970000000.0,3.24,5470000000.0,13.04,11580000000.0,11950000000.0,38110000000.0,14430000000.0,23.0,23680000000.0,1480000000.0,2.03,2.39,8.1
2023,51540000000.0,3.46,6060000000.0,12.11,10670000000.0,12140000000.0,37530000000.0,14000000000.0,30.3,23520000000.0,1520000000.0,1.32,3.35,11.7
2022,49100000000.0,3.58,6370000000.0,14.24,12990000000.0,12620000000.0,40320000000.0,15280000000.0,31.2,25040000000.0,1550000000.0,1.12,3.57,12.0
2021,46300000000.0,3.9,7160000000.0,14.96,13470000000.0,12810000000.0,37740000000.0,12760000000.0,40.4,24970000000.0,1580000000.0,0.72,5.79,17.7
2020,38250000000.0,1.8,3690000000.0,7.72,8780000000.0,13010000000.0,31340000000.0,8050000000.000001,73.7,23280000000.0,1570000000.0,0.76,5.53,21.0
2019,40780000000.0,2.91,5230000000.0,12.27,4660000000.0,3470000000.0,23710000000.0,9040000000.0,32.3,14670000000.0,1560000000.0,0.96,3.58,16.9
2018,38090000000.0,1.37,4720000000.0,11.88,5240000000.0,3810000000.0,22530000000.0,9810000000.0,49.7,12720000000.0,1580000000.0,1.2,3.11,13.4
2017,34730000000.0,2.35,4420000000.0,14.22,6170000000.0,3800000000.0,23250000000.0,12400000000.0,24.2,10850000000.0,1620000000.0,1.3,2.83,8.64
2016,33509999999.999996,2.32,4480000000.0,14.28,5450000000.0,2029999999.9999998,21370000000.0,12250000000.0,19.6,9120000000.0,1650000000.0,1.45,2.47,6.83
2015,31330000000.0,2.8,4400000000.0,13.74,5920000000.0,1260000000.0,21590000000.0,12700000000.0,19.7,8890000000.0,1700000000.0,1.05,3.6,7.96
2014,29750000000.0,1.72,3990000000.0,12.75,5140000000.0,1370000000.0,18590000000.0,10820000000.0,24.4,7770000000.0,,1.19,2.87,7.1
2013,26280000000.0,1.6,3600000000.0,12.86,5960000000.0,1360000000.0,17540000000.0,11080000000.0,21.3,6460000000.0,,1.28,2.68,6.16
2012,24550000000.0,1.13,3030000000.0,12.91,3750000000.0,380000000.0,15460000000.0,10380000000.0,19.5,5080000000.0,,1.7,1.78,4.62
2011,22470000000.0,,3030000000.0,14.23,4530000000.0,660000000.0,14990000000.0,9840000000.0,,5150000000.0,,1.59,1.96,4.49
2010,19820000000.0,,2690000000.0,13.24,5140000000.0,590000000.0,14410000000.0,9750000000.0,,4660000000.0,,1.58,2.08,4.11
2009,18350000000.0,,2400000000.0,10.2,3450000000.0,810000000.0,13240000000.0,8690000000.0,,4550000000.0,,1.89,1.72,3.49
2008,19650000000.0,,2490000000.0,13.44,2770000000.0,620000000.0,12440000000.0,7820000000.0,,4610000000.0,,2.3,1.31,3.04
2007,17300000000.0,,2280000000.0,13.47,2840000000.0,540000000.0,10680000000.0,7020000000.0,,3660000000.0,,1.37,1.89,4.26
2006,15630000000.0,,2000000000.0,14.32,2300000000.0,700000000.0,9860000000.0,6280000000.0,,3580000000.0,,0.84,1.59,3.82
2005,14360000000.0,,2060000000.0,13.54,1820000000.0,760000000.0,8790000000.0,5640000000.0,,3140000000.0,,0.79,1.54,3.7
2004,13100000000.0,,1740000000.0,11.83,1220000000.0,830000000.0,7900000000.0,4780000000.0,,3120000000.0,,0.61,1.71,4.48
2003,11240000000.0,,1360000000.0,10.5,630000000.0,830000000.0,6820000000.0,3990000000.0,,2830000000.0,,0.59,1.57,4.12
2002,10250000000.0,,1120000000.0,10.28,570000000.0,1100000000.0,6440000000.0,3830000000.0,,2600000000.0,,0.74,1.15,3.12
2001,9600000000.0,,1000000000.0,9.71,300000000.0,1290000000.0,5810000000.0,3490000000.0,,2320000000.0,,0.56,1.47,
2000,9260000000.0,,1010000000.0,,250000000.0,1440000000.0,,,,,,0.57,,
1999,8910000000.0,,950000000.0,,190000000.0,800000000.0,,,,,,0.65,,
1998,8940000000.0,,610000000.0,,100000000.0,860000000.0,,,,,,0.79,,
1997,9810000000.0,,1380000000.0,,440000000.0,850000000.0,,,,,,0.73,,
1996,7800000000.0,,1160000000.0,,260000000.0,460000000.0,,,,,,0.24,,
1995,,,,,,,,,,,,0.16,,
1994,,,,,,,,,,,,0.19,,
1993,,,,,,,,,,,,0.29,,
1992,,,,,,,,,,,,0.14,,
1991,,,,,,,,,,,,0.14,,
1990,,,,,,,,,,,,1.5,,
1989,,,,,,,,,,,,1.69,,
1988,,,,,,,,,,,,2.39,,
1987,,,,,,,,,,,,1.03,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,0.0,,
1983,,,,,,,,,,,,0.0,,
1982,,,,,,,,,,,,0.0,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
